stars,business_id,user_id
1.0,The Sweet Gallery,btPPPUNXDb7fvFNNuNKW_w
1.0,Eyebrows R US,gkTEP7ekRW62Zm4bveZBgA
4.0,Hunk Mansion,oRWp73EAzos724vOY4qB6Q
2.0,Tomkins Park,YTuksHb6YsMI62BqEG_eRA
3.0,Dunn-Edwards Paints,AhZFLXh9qYR2sm_t6EsHPg
3.0,Vals Getaway DES Cafeteria,hn4Y3XYQhUZbUkU3eGEWSA
1.0,Ohio Beer Garden,cfn4EzesqPTtlP_AYhQBKw
5.0,Mai Thai II,yd1RersQmxTVz9ef90OEsw
4.0,North Mountain Medical & Rehabilitation Center,pICsYDAKhH6lno1A-UsBKQ
1.0,Bank of America,m6iDyGFXQ8l6LxaH3DG25A
4.0,Vic's Auto Repair,y4aEhXdfKAX8klEvOszSCA
4.0,Dulce Alterations,fRQUUAEDdFMJwSeIFTt3jA
1.0,Holiday Inn Express & Suites Pittsburgh Sw - Southpointe,5xLrRFjZ51J71ykb_QGQDw
5.0,Daily Donut,pVVvmkYQ11vfScY6YHE4ww
2.0,Cookie Cutters Haircuts for Kids,8GRq_zyZ8qqEckFGHrEl4Q
1.0,M Catering by Michael's,cbfivZddqFY3QBf3uZ-m8w
5.0,Amazing Cuts,AUW3WPtO93TVYYH2zFRE3g
5.0,Olson Eye Care,oRWp73EAzos724vOY4qB6Q
1.0,Tim the Tool Man,FbspMZpIr2qheAY4iwzcaQ
1.0,The Lounge Barber Shop,4rl4WiP4hMM-xWT0_IbJmg
4.0,Complete Auto Glass,UsJ9J1MVgCQLerr7qb95IQ
5.0,JSE Automotive Services,kfR6iE03mP2l0f1kq0Ptag
3.0,Pitlane Auto Corp,wL2pP0qCbRmML_SMeic1vQ
1.0,Glendale Care Center,vF4V1fOdu2NOXTPnTUKZOw
5.0,Acupuncture with Ashlee,YTuksHb6YsMI62BqEG_eRA
5.0,Acupuncture with Ashlee,MrsRJa4SWLq8XLU1RtPdlw
3.0,Holiday Inn Express & Suites Pittsburgh Sw - Southpointe,kfR6iE03mP2l0f1kq0Ptag
3.0,Radisson Hotel & Conference Centre Calgary Airport,7Azng3cgIeE0aMgkQeozDQ
5.0,Edgeworxx Studio,A7vhQWj1yb5plH8hbditlA
1.0,The UPS Store,6KUA3-IfHoAhQ3FL2djQoQ
1.0,Pitlane Auto Corp,ggtTXF2LCE9ZSfh8JK75nA
5.0,J's Fish & Chips,WpQPxkKPISIuPRWPSBeZag
5.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,Kw8ziiUHe4Kbti4mQTLZ-g
3.0,Bolt Fresh Bar,oGQnKOBNrwERM-MLLfpyGA
5.0,Daily Donut,U1vl4SQzO3wTAWlYVnSjnw
1.0,Paramount Fine Foods,s76BDmBx_8kcxGFDiU6k_g
4.0,Kidz Kidz Kidz Preschool,_wJl4ARovWZDjYdqsrOKWQ
4.0,Sushi Mocorito,5KZS8cmUhoGTSjxY8aWwLA
2.0,Imperial Asian Buffet,J9jxDkh2cMkL2AoM3E9HoQ
3.0,Inspire! Dental,aTfsg1r45v3_-Inl-YxRsg
4.0,OzBraz,NBzY7QCGNxRELSpdV_Vhbg
2.0,Fabulous Cakes and Confections Inc.,UsJ9J1MVgCQLerr7qb95IQ
1.0,Hall Brent R DDS,vJGLEHyhCs9V-5fAe-xx3w
3.0,Tavolino,tMZIPvKgdHOgSTtGKD9wkA
5.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,dJI1jy9llfqf7eQOCizijg
3.0,Queen City Plumbing,oVex3NVVJbUH8SNmGp-Sbg
3.0,The Steady Cafe & Bar,uaasD9MDERT2BG_gkDehew
5.0,Air Tech Plus,dpc8Q98jrfTUpQWo-MiPMA
3.0,JJ's Red Hots - Dilworth,Z9ipC7j4nWyyuNus_fcoYQ
2.0,Today's Market,4Og9ygDT2WMTWA8Owlmdig
4.0,Stencil - A DIY Craft Studio,s76BDmBx_8kcxGFDiU6k_g
3.0,Fremont Arcade,5BwurcGx34N6cJyDzMviJA
5.0,Habitat For Humanity Restore,T5I9fwtXinCgUv92gFJ4gQ
1.0,Marathon Diner,eNKwg2Q2FWdmXFFWKh3a7A
1.0,Bakery Gateau,R-xVY-wPz0fqMCa4JNADvQ
4.0,Olson Eye Care,WpQPxkKPISIuPRWPSBeZag
3.0,Westwood Bar & Grill,NUtVG7jNPLJR2cxMXMH2-A
3.0,The Sweet Gallery,U1vl4SQzO3wTAWlYVnSjnw
5.0,So Cool Frozen Yogurt,l7sZTLRUBK0k3xjRTj1CSA
3.0,Olson Eye Care,oS5LJnMEZ-ZFHNX3ATKPGQ
2.0,Torrid,0Qts8ew2yr8ImCwVZWy3UQ
4.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,4vPRgLqir65R89X_OkWOVA
2.0,Heart Attack Grill,4k1d_QuXtkRVaFPDtaGgbA
4.0,A Woman's Place,rxhOsjh5kTFC7FAloTVgiQ
2.0,Howlers Craft Burgers & Beer,sYlxab9iKq5KR-tG5HmtCg
4.0,Eyebrows R US,ehYoutuEQcd9fsM6sQgMhQ
1.0,OzBraz,kH0a5lXS-C638GtYZ-GBng
4.0,Sushi Mocorito,XNZI9wTcp-OYybJ5AnZ8Ww
4.0,The Phoenix Lodge,dx20CPaY-VOFA6d2KQpAgg
5.0,Ogden Funeral Homes,L5u_8CR1N5ZGfUNHe9MWEw
4.0,Kibo Sushi House,DZsbxvkYeIERJfGEMti4GA
3.0,North Mountain Medical & Rehabilitation Center,3GRPT_sAHgyJA9SHjUHVdQ
1.0,Arizona Biltmore Golf Club,YfbeP6-sCkRIcV93j1atZw
2.0,Dunn-Edwards Paints,SxV9D6nFVLOzw0__inLqqw
1.0,Habitat For Humanity Restore,eRaX5PKYV_H9DZYVcX7GPg
3.0,Winners,VX41TL3qmWOLhsO6yNIEjg
5.0,Berning's Fine Jewelry,fRQUUAEDdFMJwSeIFTt3jA
2.0,Tim the Tool Man,vkZOYF42NNPCT7LnwfIboQ
2.0,Carl's Place - 900 Series Motorsports,8GRq_zyZ8qqEckFGHrEl4Q
4.0,Caffeine,AUW3WPtO93TVYYH2zFRE3g
5.0,Marlene's Baker Supply,X312UMoUI5VpqXi_svymEQ
3.0,Funny Stop Comedy Club,Ai8eK9JlMrwBXHu4QYVvgw
1.0,Protection 1 Security Solutions,PWSPlt5Oy1KRSWGjRg5tIg
1.0,QBE Insurance,uCQMkgBBIxtvRQ9slfesnA
1.0,Slate Interiors,kH0a5lXS-C638GtYZ-GBng
3.0,The Sweet Gallery,zgl4Xb6czzrAx2zp-KMznw
4.0,Options Salon & Spa,D4FlhQTuJz_O-4BUtuV3HA
2.0,Fine Asian Bowl,cMrTtttsIdlNRYGOu9NF4w
1.0,Bank of America,PWSPlt5Oy1KRSWGjRg5tIg
3.0,Caffeine,hn4Y3XYQhUZbUkU3eGEWSA
2.0,Stencil - A DIY Craft Studio,9uo26LD_YsxCcta_JmCXcg
2.0,Las Vegas Motorcars,U1vl4SQzO3wTAWlYVnSjnw
3.0,Auto Glass 2020,NDhDMKqSiBc0L06jKlFnmg
5.0,Ross Dress for Less,NHbb_8tPCimiciNSldGjog
1.0,Not Your Mother,O0R4hZgoqpDKxtYdUUZHxg
4.0,All Star Donuts & Kolaches,tv19nT_XYg0IpnskBpjv0A
5.0,Ravi Soups,4kKB5U9RohegHABv3qpyQg
1.0,Manzetti's Tavern,A7vhQWj1yb5plH8hbditlA
4.0,Pitlane Auto Corp,cSvwgRq74ElhrE6AQEm3DQ
3.0,Pearl Garden,RWRnPmqiXq64aW6bQb9Ydg
5.0,Parc-nature de l'Île-de-la-Visitation,JEdGX7kSEz0ehySrHHs_yQ
3.0,Ross Dress for Less,LLevg6kVBsfEi-3jl3CYJQ
3.0,Heart Attack Grill,zZ15zVHIDZeilePQiDtZ4w
3.0,Dairy Queen,B423jsaQkyodGbGyiIGLXA
2.0,La Creperie,bkMC0dAn3A_-a7K13a21eg
4.0,Hilton Toronto,2sNEKxKcGaTVBJiokqp9Zg
5.0,QBE Insurance,JVxnj0BKbMxY8NorB_oUPg
3.0,Options Salon & Spa,JEdGX7kSEz0ehySrHHs_yQ
4.0,Tiffany & Co - Forum Shops at Caesar's Palace,SIT2McFNaq6F9cyBH0ciIw
5.0,Club Red,H93EsZIkTfgZ4TjSM_9jUw
4.0,Winners,kfR6iE03mP2l0f1kq0Ptag
5.0,Vic's Auto Repair,VwiSIN1aeTtbr7Iw2MfwdA
5.0,AW Collision,zmXaJnK-a7FGRz1UbwAdMA
1.0,The Estancia Club,jKjXmlOGZPxKTl_p38XyBg
4.0,Marathon Diner,fL7d47AR-KO1mriFAB6Njw
1.0,The UPS Store,J9jxDkh2cMkL2AoM3E9HoQ
1.0,MiraKuru,nipGPmPj966iLJQCf9P8tg
3.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,J6XspsHlrADTCzhFUGrHyA
4.0,Eyebrows R US,R-xVY-wPz0fqMCa4JNADvQ
2.0,Hair by Sharyn,rKkpHJkJ27xOwnhy_bMkvA
4.0,Little Caesars Pizza,8s7Kwx2BMICJnckv0vpD_w
5.0,Options Salon & Spa,OARnYntd3SBJcJ5xRwOzEA
3.0,Ume Fashion Sushi,3r8xzVuRxbnOxYMolS_6uA
1.0,Stein Mart,xa7CkIIGnTB2HbFO0TlR6w
3.0,Restaurant Nhu Y,lPM0Ni6HfhU2ndmVn8FKHg
1.0,Yummy Yummy Chinese Restaurant,18qEoFOVEernpVLh97PQPQ
3.0,Hair & Nails by Anastasiya,Z1Ce1N6F7vw9pKnsv8MtRA
3.0,Manzetti's Tavern,Kw8ziiUHe4Kbti4mQTLZ-g
3.0,Protection 1 Security Solutions,bp7baO6d0lYf78FaMTyKBA
2.0,Healthcare Partners Sunset,R9TIWPBlMuzzWgYXZBnAlg
4.0,Pitlane Auto Corp,yW2Gn_SBeo4ZsfrXcxpfrw
2.0,Hall Brent R DDS,k6K9ozOtntmQG0pF_TPwSA
1.0,Marlene's Baker Supply,cMrTtttsIdlNRYGOu9NF4w
4.0,Wesley Friedman - FBC Mortgage,D4FlhQTuJz_O-4BUtuV3HA
4.0,Pine Village Apartments,rBeFpEdSS-Hmz5Eny1u2xg
1.0,GiGi's Boutique Fine Consignment,qTcese4apYSlYZpSZyj6NA
1.0,Arizona Florist,6MhfEioPp9LgQ2omVos1SQ
5.0,Air Tech Plus,J6XspsHlrADTCzhFUGrHyA
1.0,Fremont Arcade,yd1RersQmxTVz9ef90OEsw
5.0,Spirit Apothecary,8jmSP3yNcqInJ5Y-VytvIA
4.0,Kidz Kidz Kidz Preschool,43Q7K9hHzUARJ050SpcCgA
3.0,Circle K,niv5a0a-hfEd4LpRYQaP4Q
2.0,Pitlane Auto Corp,-0_2W_qxbX4Mu28CDAZKJA
1.0,QBE Insurance,e2LtHijFAXy4RNTDL5IELw
2.0,Brilliance New York,O0R4hZgoqpDKxtYdUUZHxg
5.0,Kidz Kidz Kidz Preschool,oClSop924pYiEwnm_Et_6Q
3.0,Kibo Sushi House,SzKBlJiuEueWkrkFxaUpSQ
3.0,Tim the Tool Man,yd1RersQmxTVz9ef90OEsw
5.0,The Phoenix Lodge,ufauqkqDhO9FEh861_pTVw
4.0,The Steady Cafe & Bar,XrUYUXCeDRMgnHPdCxnO6A
1.0,Apteka,w1LtUhrC3Ww4SzKFHUYKfg
2.0,Subway,Q9x-MEp8Yx5QG78lU_f2mA
3.0,Emerald Chinese Restaurant,CVHGjL2hx-EsAvnTHJayYQ
1.0,Pearl Garden,Z9ipC7j4nWyyuNus_fcoYQ
1.0,Tavolino,ei0HDugfhZ2SIqzym7QQog
3.0,Options Salon & Spa,Z9ipC7j4nWyyuNus_fcoYQ
2.0,J's Fish & Chips,uaasD9MDERT2BG_gkDehew
5.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,Kw8ziiUHe4Kbti4mQTLZ-g
5.0,Multi-Specialty Physicians,y4aEhXdfKAX8klEvOszSCA
4.0,Circle K,NIeLhx7kQ7KROhH2zs5qYw
1.0,The Sweet Gallery,T2UA1nMIWwgdTfpRYo4lRQ
4.0,Imperial Asian Buffet,wDc4RxHpfwB49EpNZu1jfg
5.0,Mai Thai II,Lk9qQYI0nE60IXvmcq1Vqw
4.0,Transformers Landscaping,ei0HDugfhZ2SIqzym7QQog
1.0,Arizona Florist,N667DoSR57cOUysFmxVG2Q
2.0,Arizona Florist,6lQ5BtSs7Egm97JASU9urw
3.0,Inspire! Dental,B423jsaQkyodGbGyiIGLXA
3.0,Graphic Web Design,LHT4AADPgWT0BM4tZKCz2Q
3.0,Pep Boys,enYZVhvPqf5fvIOsKiLlOA
2.0,Queen City Plumbing,97ZsoydQYxhmQ-XnsxbDog
2.0,D&S Automotive Collision & Restyling,e2LtHijFAXy4RNTDL5IELw
3.0,Howlers Craft Burgers & Beer,p19pm66I-2T3UQUaNh02Cg
2.0,Feast Buffet,Zj665BfmiIWHHT-ZEuPVJA
2.0,Radisson Hotel & Conference Centre Calgary Airport,M0DM77NUD5_w4EHuH2vZNg
5.0,Stencil - A DIY Craft Studio,vkZOYF42NNPCT7LnwfIboQ
5.0,Nice One Nails,v63K1BrRX2dsJbhGEtOKBQ
3.0,Dairy Queen,5xLrRFjZ51J71ykb_QGQDw
5.0,Mad Crush Wine Bar,qXWvvpXvu_Qk5zw2TpG4Mw
4.0,Mad Crush Wine Bar,rKkpHJkJ27xOwnhy_bMkvA
3.0,COCO Crafted Organic Chocolate,8A0ilt5aTN-dO2_7wyQakA
2.0,Bruster's Real Ice Cream,H93EsZIkTfgZ4TjSM_9jUw
1.0,Mai Thai II,THvXw19NkYjhoOt5WUPzGg
5.0,Fine Asian Bowl,w1LtUhrC3Ww4SzKFHUYKfg
3.0,Nail Nail,J6XspsHlrADTCzhFUGrHyA
4.0,Vals Getaway DES Cafeteria,ZunKYeQo3RZ5iRmMcQ9swg
5.0,The Spoke Easy,Z7pFsGpIyLzMTZsXjTFF1A
3.0,Dulce Alterations,tbH_UcGXsAIBQU2QtKL6Pw
4.0,Edgeworxx Studio,RHSHgYCbOBxVIP2oQNfQ-A
4.0,A&T Remodeling Stucco,ygkpsZ-JKp8p8hiX4PWx0w
2.0,Apteka,QAcsb_E38X5yHBOoouNooA
4.0,Key To Healing Massage,ygkpsZ-JKp8p8hiX4PWx0w
1.0,North Mountain Medical & Rehabilitation Center,4OuY8zCZ6LoiQNpMtE802A
2.0,Feast Buffet,8oofaDz2nL0gzvAXaLbR4w
4.0,Tiffany & Co - Forum Shops at Caesar's Palace,WpQPxkKPISIuPRWPSBeZag
5.0,Wesley Friedman - FBC Mortgage,Rpte0RqdLf2nb7BnEEz72w
2.0,Brilliance New York,9fek8sBMCATlL4k0YwtFdg
3.0,Ume Fashion Sushi,mSN49KuH7SXgQ74l53TDUw
1.0,Hunk Mansion,8GRq_zyZ8qqEckFGHrEl4Q
1.0,Cookie Cutters Haircuts for Kids,ny5uD7wcIZ01hUXE50Qz2Q
4.0,So Cool Frozen Yogurt,zZ15zVHIDZeilePQiDtZ4w
1.0,Spectacle,4ysi7eUF4SXUNrJbSUzaqA
2.0,Transformers Landscaping,Q9x-MEp8Yx5QG78lU_f2mA
1.0,Fremont Arcade,jMGnFq3i6YiRI8No1UkEPg
1.0,All Star Donuts & Kolaches,4Og9ygDT2WMTWA8Owlmdig
3.0,Habitat For Humanity Restore,y4aEhXdfKAX8klEvOszSCA
3.0,Vic's Auto Repair,QczzfPB-yoNe8SEw715w_g
5.0,Multi-Specialty Physicians,QczzfPB-yoNe8SEw715w_g
4.0,Nucleus Information Service,9fek8sBMCATlL4k0YwtFdg
1.0,Radisson Hotel & Conference Centre Calgary Airport,ehYoutuEQcd9fsM6sQgMhQ
1.0,Wesley Friedman - FBC Mortgage,JEdGX7kSEz0ehySrHHs_yQ
5.0,Musashi Japanese Restaurant,jlb7KlJ-5--lnrZUzx971w
1.0,Marathon Diner,zSS9zNbiK7epPS1EvPOGYg
4.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,BuySmQCaHJslLsZbAflflg
1.0,Three Square,77GljrYbcstiQVfHhoWg9A
1.0,Farmers Insurance - Paul Lorenz,ctlIFB-YdllgSEnMLDEKIg
4.0,SimonMed Imaging - Mesa Drive,lf7nFsFT_YfVgc1AhBOjDg
1.0,JSE Automotive Services,IhHWf27r2-VTPJsIgIBncg
1.0,Daily Donut,yZQMdYqoiRo6IWSguAdFCQ
4.0,Fine Asian Bowl,xsH9Q1HYLOshghu8MCtzOA
1.0,All Star Donuts & Kolaches,J_9fAe8a1fSIgDE6G5lFSw
4.0,Served,CUuqanXxU1yd9IEBCJ6dpg
4.0,Carl's Jr,8WE7H_NvgM7V6IA7Ro3Prg
5.0,Club Red,aiOxgg0A79yO39BfeI841A
1.0,Ogden Funeral Homes,VdCer83E4J56FztD98vhIw
5.0,Pitlane Auto Corp,6Mj0_fEOtKoGEJVxpQJrCA
3.0,Acupuncture with Ashlee,nipGPmPj966iLJQCf9P8tg
2.0,Feast Buffet,Vl1CMTrNp-SQDmXyYEEc6Q
5.0,Uncle Otis Clothing,wL2pP0qCbRmML_SMeic1vQ
5.0,Park Road Books,vFVQSIfL92DfEcU0Q_9h0A
5.0,Protection 1 Security Solutions,v63K1BrRX2dsJbhGEtOKBQ
3.0,Little Caesars Pizza,DuzZ68TZWlQ3mALJZ0ASVQ
5.0,Bank of America,0-7YOFpXNb2We2gaxXk5pA
1.0,Sanagan's Meat Locker,2a_6A__7-aBfTBEqL6nI-g
4.0,Spectacle,khyig4aF00tZsTYw4F4GLg
5.0,COCO Crafted Organic Chocolate,jKjXmlOGZPxKTl_p38XyBg
4.0,Farmers Insurance - Paul Lorenz,CZnuW6YeZg7ZIiTbmI58BQ
5.0,PA Wine & Spirits Store,SIT2McFNaq6F9cyBH0ciIw
5.0,Paramount Fine Foods,n6wUNvjk2_PjtCn6ZhBObg
1.0,Acupuncture with Ashlee,P2ZK_uDduvKbKgmNuyZQ4w
1.0,Auto Glass 2020,J2DrQYwJpnDlunOpbwRMaw
2.0,Digital One,v7eUh2t_1slVTOQMy-GrGg
2.0,U.S. Bank,P05K_6PKY2cixSkyRHn7ng
5.0,Medium Rare,wlphxG_hFKGfZJrILPyYoA
3.0,Dunn-Edwards Paints,4rl4WiP4hMM-xWT0_IbJmg
1.0,Maria's Mexican Restaurant & Bakery,HeDYzmuJv62ELVAvue-wuA
2.0,Options Salon & Spa,5xLrRFjZ51J71ykb_QGQDw
4.0,Spectacle,8A0ilt5aTN-dO2_7wyQakA
2.0,No. 1 Sushi Sushi,9urf9uT1i2N7pM3tkgpI4w
1.0,Queen City Plumbing,s00s3sKWVElGqyRJ8QRcGw
2.0,Pallucci,myguPkXfaPRMrOQLp4ucZA
3.0,Sanagan's Meat Locker,wxRo1SHYciMVDuI2bws0cg
4.0,Mattress Firm Final Markdown,GQzrkCr585I49766K7u8jw
2.0,Cruisers Bar and Grill,4ysi7eUF4SXUNrJbSUzaqA
1.0,Ross Dress for Less,aiOxgg0A79yO39BfeI841A
1.0,Carl's Jr,j1ob4iyJRTmR8S-6KzUvUw
4.0,Nucleus Information Service,T2UA1nMIWwgdTfpRYo4lRQ
4.0,Imperial Asian Buffet,SIT2McFNaq6F9cyBH0ciIw
4.0,Queen City Plumbing,izEe1WkTdnxp5kMqSkxg2Q
1.0,All Star Donuts & Kolaches,THvXw19NkYjhoOt5WUPzGg
2.0,New Mexican Grill,HaPtQKTZmtIDjyKzjaCmqA
1.0,JSE Automotive Services,Kw8ziiUHe4Kbti4mQTLZ-g
4.0,Ogden Funeral Homes,4OuY8zCZ6LoiQNpMtE802A
1.0,Three Square,P8WKdwdpRZ4F1SMTLAL_nw
3.0,Kidz Kidz Kidz Preschool,8R4bKrkUEyN4HD97SKgHtg
3.0,Burrito Bandidos,RAODXrc0UAPxATh4kcyI3Q
2.0,The Steady Cafe & Bar,kfR6iE03mP2l0f1kq0Ptag
3.0,Dunn-Edwards Paints,i-gDfcrFLVhrNhBCUAhFpg
2.0,A Woman's Place,ehYoutuEQcd9fsM6sQgMhQ
5.0,Farmers Insurance - Paul Lorenz,B423jsaQkyodGbGyiIGLXA
4.0,Radisson Hotel & Conference Centre Calgary Airport,Gwx32NcJ38tX9VkyzlnvNA
5.0,Howlers Craft Burgers & Beer,Win7F46vI2LszHngNAFQ4w
3.0,Glenn Animal Care Hospital,EOUq_p5XhVkF8U85AUJ1gg
4.0,A&T Remodeling Stucco,DZsbxvkYeIERJfGEMti4GA
1.0,Club Red,oVex3NVVJbUH8SNmGp-Sbg
3.0,Key To Healing Massage,QAcsb_E38X5yHBOoouNooA
5.0,The Spoke Easy,69t2dm4HanGAEDYhWyXvtw
5.0,All Star Donuts & Kolaches,ftUrNSpxUr8eWCyOlsZVgg
3.0,Hair & Nails by Anastasiya,J9OSJ7Xl9wnS0tL709AIqA
2.0,Today's Market,ei0HDugfhZ2SIqzym7QQog
5.0,Vintage 95,OJycQI0TVQSN_785pzMH4g
5.0,Southdown Chiropractic & Wellness,5dzHPxVAUi52noaXpvewSg
5.0,Edgeworxx Studio,Mq6w4Jm_ZHDBsAmXp_DxEg
2.0,COCO Crafted Organic Chocolate,3GRPT_sAHgyJA9SHjUHVdQ
3.0,Parc-nature de l'Île-de-la-Visitation,eRaX5PKYV_H9DZYVcX7GPg
3.0,Healthcare Partners Sunset,Zgn88oUZOk9_5yNcbJNCfg
4.0,Little Caesars Pizza,NHbb_8tPCimiciNSldGjog
1.0,Brilliance New York,T2UA1nMIWwgdTfpRYo4lRQ
5.0,The Steady Cafe & Bar,gCSlX2tvG-M51Pok5WDmnw
1.0,Hunk Mansion,p19pm66I-2T3UQUaNh02Cg
1.0,Protection 1 Security Solutions,6h7av3gS6ZKn_-fQ7KbPkw
5.0,Habitat For Humanity Restore,A3yzBVqeOvlkiXLOFncP4g
4.0,Buk Chang Dong Soon Tofu,sJP34Dyr2lp8_KJQbRoY0w
1.0,Sonoma Village,CpH7btJ7NYuo0-aCDeuvuw
4.0,New Mexican Grill,Ai8eK9JlMrwBXHu4QYVvgw
2.0,Protection 1 Security Solutions,ufauqkqDhO9FEh861_pTVw
5.0,Pep Boys,NIeLhx7kQ7KROhH2zs5qYw
2.0,Pep Boys,4k1d_QuXtkRVaFPDtaGgbA
4.0,Scottsdale Cab Company,PAzgMhSXGokkOw2CMZUI1w
2.0,QBE Insurance,yb3svwVMIXYEaVHVTDHPxQ
3.0,Kibo Sushi House,J9jxDkh2cMkL2AoM3E9HoQ
3.0,Tavolino,X312UMoUI5VpqXi_svymEQ
4.0,enVoqueMD,ctlIFB-YdllgSEnMLDEKIg
2.0,Spirit Apothecary,L5u_8CR1N5ZGfUNHe9MWEw
2.0,Parc-nature de l'Île-de-la-Visitation,J9jxDkh2cMkL2AoM3E9HoQ
1.0,Goveias Salon & Spa,niv5a0a-hfEd4LpRYQaP4Q
5.0,Hair by Sharyn,LkY684w7qaiZgjTxM1cDkA
1.0,The Lounge Barber Shop,cMrTtttsIdlNRYGOu9NF4w
4.0,Edgeworxx Studio,GWaGs0r0fliNU6xcyQhGSA
5.0,Llantera Del Norte,Zj665BfmiIWHHT-ZEuPVJA
2.0,Paramount Fine Foods,_26Nu7ktj6uwAbriTMlp7g
4.0,Fabulous Cakes and Confections Inc.,RWRnPmqiXq64aW6bQb9Ydg
2.0,The UPS Store,yd1RersQmxTVz9ef90OEsw
4.0,Hanratty Law Group,ua6erRzbbgOAqUs49J96Sg
4.0,JJ's Red Hots - Dilworth,d-mrBy7h0aW63uN3N8M1wQ
2.0,Little Caesars Pizza,Rpte0RqdLf2nb7BnEEz72w
4.0,Spectacle,AUW3WPtO93TVYYH2zFRE3g
1.0,Restaurant Nhu Y,RWRnPmqiXq64aW6bQb9Ydg
3.0,Mad Crush Wine Bar,Vl1CMTrNp-SQDmXyYEEc6Q
5.0,Club Red,AvC5XQAElcGAAn_Wr5auEg
2.0,Transformers Landscaping,cSvwgRq74ElhrE6AQEm3DQ
2.0,The Phoenix Lodge,HaPtQKTZmtIDjyKzjaCmqA
3.0,Options Salon & Spa,OolkqvCvbXO8kiys8qEipw
1.0,Wesley Friedman - FBC Mortgage,wysnwzsy0EcPHw-5a4mAUw
1.0,Mattress Firm Final Markdown,bp7baO6d0lYf78FaMTyKBA
2.0,U.S. Bank,zZ15zVHIDZeilePQiDtZ4w
5.0,Ravi Soups,R9TIWPBlMuzzWgYXZBnAlg
2.0,Bistro Divino,3GRPT_sAHgyJA9SHjUHVdQ
5.0,Holiday Inn Express & Suites Pittsburgh Sw - Southpointe,a04LRLmBMXa4jta2L3nkmw
4.0,MovieWork Now,L5u_8CR1N5ZGfUNHe9MWEw
5.0,Southdown Chiropractic & Wellness,Q9x-MEp8Yx5QG78lU_f2mA
3.0,Venetian Nail Spa,IQxxRjR4_htXLVMccyz5_Q
1.0,Tim the Tool Man,vJGLEHyhCs9V-5fAe-xx3w
1.0,Hair Design By Mary Ann,ZunKYeQo3RZ5iRmMcQ9swg
3.0,Sonoma Village,uQPAUzPM1XgBWTWkpgeGQQ
1.0,Eyebrows R US,w1LtUhrC3Ww4SzKFHUYKfg
3.0,Radisson Hotel & Conference Centre Calgary Airport,rS1iWKRclwrR62TWkraEzQ
2.0,Imperial Asian Buffet,_wJl4ARovWZDjYdqsrOKWQ
3.0,Digital One,pICsYDAKhH6lno1A-UsBKQ
4.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,cM-pKH-C_P30NPz-_b9wfQ
1.0,Supercuts,UR9vG3PY54llUuqDE-tSEg
2.0,Dairy Queen,lCrHPVsYD9Y9LcDl5u3yXA
3.0,Healthcare Partners Sunset,3G8sVd_Jo4G5qlpYUXJXuA
5.0,Fremont Arcade,kH0a5lXS-C638GtYZ-GBng
5.0,Funny Stop Comedy Club,UlDSb1B22ON7WXcY3JbmNQ
1.0,Vita Bella Fine Day Spa,90nM8jGWZVvlm_5_Hbm_2Q
2.0,Pitlane Auto Corp,aiOxgg0A79yO39BfeI841A
2.0,D&S Automotive Collision & Restyling,Y626w8Sq96zclfWf0fbGhA
4.0,Protection 1 Security Solutions,eWGRRzvpex2dVpu1XZ1Gsw
4.0,Tiffany & Co - Forum Shops at Caesar's Palace,YW1cSlB1KGWliE-vl0hXMQ
3.0,Bank of America,B423jsaQkyodGbGyiIGLXA
2.0,Jared Galleria of Jewelry,zgl4Xb6czzrAx2zp-KMznw
3.0,Secrets de Femme,_7_Bh8VaUTUgFhmQ59ml0g
5.0,Options Salon & Spa,5o_DqiEfbkRVN_btwDH33g
4.0,Three Square,xa7CkIIGnTB2HbFO0TlR6w
1.0,Kidz Kidz Kidz Preschool,W1A8hFwXRFq0ld8DYBObqw
4.0,Nucleus Information Service,1jgHer0B9CS1DtFS5a_5Kg
5.0,Laura Saucedo 702,On_1ZwRgD2Ry0eoKYC29iQ
2.0,Berning's Fine Jewelry,H5sz5ox_6CUoyn7u4YhlGQ
5.0,The Lounge Barber Shop,5dzHPxVAUi52noaXpvewSg
3.0,Imperial Asian Buffet,tbH_UcGXsAIBQU2QtKL6Pw
1.0,La Creperie,NA2fqZ012oH1N-jXel1ifg
2.0,GiGi's Boutique Fine Consignment,tMZIPvKgdHOgSTtGKD9wkA
3.0,Graphic Web Design,4rdqtnFWEZSxNgQgmJWq3w
2.0,Kibo Sushi House,j1ob4iyJRTmR8S-6KzUvUw
2.0,Parc-nature de l'Île-de-la-Visitation,AIgS-xHC1YL-cobhQkMjFA
4.0,Nothing Bundt Cakes,gkTEP7ekRW62Zm4bveZBgA
5.0,Pine Village Apartments,WFXgt3Klqy5LdHK3g8c35Q
2.0,A Woman's Place,3oGdFyU9xVYRrDpEcwAuvQ
1.0,Salon Glow,GB-YAZtZg2tCwRW-wp1ZPg
